global_seed,timestamp,system_name,model_name,noise_level,library_strategy,optimizer,use_ensemble,threshold,active_curation_threshold,expansion_strategy,split_strategy,discovery_time_s,structural_complexity,canonical_complexity,train_r2,train_mse,test_r2,test_mse,new_traj_r2,new_traj_mse,sim_time_s,sim_r2,sim_mse,equations
132,4/5/2026 21:19,harmonic_oscillator,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.597741842,146,146,0.130491068,2.30719198,-27247.18211,180930.4553,-28.90505725,10.19459303,10.82568645,,,1.0008556113 x1 cos(1 x0) + 0.5498373423 x0^2 x1 cos(1 x1); 399957138.8997229934 x0 + -71077183.5681473613 x0^3 + 218741.1180744767 x0 x1^2 + 56788568.0949009657 1 sin(1 x0) + 2619.6992520057 1 sin(1 x1) + -458151008.5356501341 x0 cos(1 x0) + 1405297.0499365926 x0 cos(1 x1) + 2994.5638961196 x1 cos(1 x0) + -5614.9292400368 x1 cos(1 x1) + -166955155.4040263295 x0^2 sin(1 x0) + 52570.1192439259 x0 x1 cos(1 x0) + 521169.1575705446 x0 x1 sin(1 x1) + -52569.3736944636 x0 x1 cos(1 x1) + 33341.2250879779 x1^2 sin(1 x0) + 61.7610620279 x0^3 sin(1 x0) + 18418556.0157449543 x0^3 cos(1 x0) + 10321.0959274568 x0^3 sin(1 x1) + 3001.9346992373 x0^3 cos(1 x1) + 16053.5578402001 x0^2 x1 sin(1 x0) + 172.7344017942 x0^2 x1 sin(1 x1) + 1456.2946432979 x0^2 x1 cos(1 x1) + -200.3283679727 x0 x1^2 sin(1 x0) + -14114.4206648096 x0 x1^2 cos(1 x0) + -13806.3857385293 x0 x1^2 sin(1 x1) + -56477.5931681879 x0 x1^2 cos(1 x1) + -12506.9608757594 x1^3 sin(1 x0) + -1922.5528618777 x1^3 cos(1 x0) + -0.7312801555 x1^3 sin(1 x1) + -453.0157404502 x1^3 cos(1 x1)
132,4/5/2026 21:19,harmonic_oscillator,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,20.6993432,4,5,0.118548036,2.360322816,-39581.54386,55082.44414,0.929486658,0.024037816,5.269806385,-0.956849469,0.196831231,-0.00169205530522599*x1**27 + x1; x0*(-4.867216)
33,4/5/2026 21:20,harmonic_oscillator,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.72421169,16,16,0.135991827,2.1540059,0.125527647,2.815392341,0.999827729,1.32E-05,0.998480082,0.999633472,3.90E-05,0.9995691161 x1 + 0.6465306172 x1**4 + -0.9595220029 x1**2 + 1.0878351010 x1**2*cos(x1)**2; -1.0159219777 x1 + -5.0033450552 x0
33,4/5/2026 21:20,harmonic_oscillator,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.607555389,139,139,0.136748568,2.150828314,-474503.1914,3207022.233,-205.2516759,70.31092539,2.890713692,,,0.9887819271 x1 cos(1 x0) + 0.7187498614 x0^2 x1 cos(1 x1); -1472733021.9701664448 x0 + 260102801.6343486309 x0^3 + 730173.1684336364 x0 x1^2 + -211976568.5913457870 1 sin(1 x0) + 1407.8645355999 1 sin(1 x1) + 1679896787.4058010578 x0 cos(1 x0) + 4812798.6459913850 x0 cos(1 x1) + 45.3867887557 x1 cos(1 x0) + -1454.0644045472 x1 cos(1 x1) + 612121757.0641398430 x0^2 sin(1 x0) + -39640.0114574134 x0^2 cos(1 x0) + 39642.0391456783 x0^2 cos(1 x1) + 1815761.6118511707 x0 x1 sin(1 x1) + 0.4407225773 x0 x1 cos(1 x1) + 64563.5431913584 x1^2 sin(1 x0) + -19978.4846416153 x0^3 sin(1 x0) + -67585086.7267118543 x0^3 cos(1 x0) + -2151.9993950598 x0^3 sin(1 x1) + -20573.6390960217 x0^3 cos(1 x1) + 2189.1449086489 x0^2 x1 sin(1 x0) + 13946.2690674514 x0^2 x1 sin(1 x1) + 6009.6225540265 x0 x1^2 sin(1 x0) + -239.8423544997 x0 x1^2 sin(1 x1) + -204076.1866151690 x0 x1^2 cos(1 x1) + 236.7993257325 x1^3 sin(1 x0) + -387.6821322106 x1^3 cos(1 x0) + 0.1679714322 x1^3 sin(1 x1) + -106.6965938909 x1^3 cos(1 x1)
33,4/5/2026 21:20,harmonic_oscillator,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.42785478,5,6,0.123784268,2.204673254,0.293694928,2.894967618,0.929328417,0.02409176,6.533806086,-1.724517288,0.309221372,x1 + sin(x1**2)**27; x0*(-4.8756695)
34,4/5/2026 21:21,harmonic_oscillator,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,22.24512315,4,4,0.132851217,2.273918774,0.417844989,2.112047781,0.999995538,1.42E-06,1.53483057,0.999980686,1.83E-06,1.0000673856 x1; -1.0068597297 x1 + -4.9964640454 x0
34,4/5/2026 21:21,harmonic_oscillator,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.700993776,124,124,0.133228915,2.272413111,-328229.0366,2092533.764,-6.82306548,2.666834792,3.891618967,-259.6304748,32.96565721,-1251.6342284542 x1 + 1962.5718586143 1 sin(1 x1) + -709.8994037491 x1 cos(1 x1) + -28.2308607401 x1^3 cos(1 x1); 14628939627.1713352203 x0 + -811196872.4735307693 x0^3 + 3710.2414756343 x0^2 x1 + -5516.2450771332 x0 x1^2 + -621.6117187738 x1^3 + -21345272119.4046249390 1 sin(1 x0) + -9639.7699732780 1 sin(1 x1) + 6716345855.5415611267 x0 cos(1 x0) + -13368.3219490051 x0 cos(1 x1) + 6075.5078078508 x1 cos(1 x0) + 3563.3229959011 x1 cos(1 x1) + 611824429.5231797695 x0^2 sin(1 x0) + -1.2389953136 x0^2 cos(1 x0) + 7139.3742518872 x0 x1 cos(1 x0) + -7140.2355742157 x0 x1 cos(1 x1) + 102.7308018208 x0^3 sin(1 x0) + 1931.8639861103 x0^3 sin(1 x1) + 1707.6140369358 x0^2 x1 sin(1 x0) + -698.5487470850 x0^2 x1 cos(1 x1) + -1652.7429689392 x0 x1^2 sin(1 x1) + -1169.2266465425 x0 x1^2 cos(1 x1) + -1913.0938439220 x1^3 sin(1 x0) + 649.5259048641 x1^3 cos(1 x0) + 1.0494627953 x1^3 sin(1 x1) + 148.6512495354 x1^3 cos(1 x1)
34,4/5/2026 21:21,harmonic_oscillator,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,23.3707068,4,5,0.121608307,2.323604331,0.264516614,2.623355404,0.929362974,0.024079939,7.937614918,-0.905526325,0.187421388,x1 - sin(x1)**27; x0*(-4.8738303)
135,4/5/2026 21:25,harmonic_oscillator,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,29.41445851,4,4,0.133505504,2.203760211,0.41478111,2.138744331,0.999913165,1.10E-05,1.014057875,0.999277905,7.41E-05,0.9889661139 x1; -0.9896698289 x1 + -4.9683890837 x0
135,4/5/2026 21:25,harmonic_oscillator,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.577544212,106,106,0.134193898,2.200996084,-501575.1287,3268230.42,-2266.204858,772.8873558,1.674974918,-106.267084,12.65211217,0.3912388313 1 sin(1 x1) + 0.5410274424 x1 cos(1 x1) + 0.6404044563 x1^3 cos(1 x1); 823762502.7949714661 x0 + -145254020.6675525308 x0^3 + 117759706.2910893559 1 sin(1 x0) + 63.3899593502 1 sin(1 x1) + 316041.8587062955 x0 sin(1 x0) + -941509947.5594968796 x0 cos(1 x0) + -12265.0544567108 x0 cos(1 x1) + -64.5096166357 x1 cos(1 x1) + -344061147.3905522227 x0^2 sin(1 x0) + -302338.3747688085 x0^2 cos(1 x0) + -13703.2225092202 x0^2 cos(1 x1) + -7751.2796045169 x0 x1 sin(1 x1) + -98785.4300946407 x0^3 sin(1 x0) + 38187276.3467568159 x0^3 cos(1 x0) + -622.1577265188 x0^3 cos(1 x1) + -3242.9829672463 x0^2 x1 sin(1 x1) + -0.5015975321 x0^2 x1 cos(1 x1) + -3590.9094240554 x0 x1^2 sin(1 x0) + 1620.3114223927 x0 x1^2 cos(1 x1) + 3.8676181464 x1^3 sin(1 x0) + -20.5860650949 x1^3 cos(1 x0)
135,4/5/2026 21:25,harmonic_oscillator,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,20.16401076,5,6,0.122346802,2.251739849,0.333432701,2.563546237,0.92977321,0.023940131,5.563619614,-1.775605332,0.316130366,x1 + sin(x1**2)**27; x0*(-4.8514595)
36,4/5/2026 21:26,harmonic_oscillator,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.65927529,4,4,0.137337309,2.143079041,0.383826351,2.547268332,0.999934499,4.04E-06,0.912308455,0.999602912,4.04E-05,0.9890534655 x1; -4.9898493249 x0 + -0.9969550624 x1
36,4/5/2026 21:26,harmonic_oscillator,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.547209263,109,109,0.137852864,2.141094242,-494118.2888,3640292.397,-248.3202143,84.99294263,4.429951906,-11.49430737,1.659379607,0.4368896373 1 sin(1 x1) + 0.5331833178 x1 cos(1 x1) + 0.5319339760 x1^3 cos(1 x1); -809962388.1598796844 x0 + -7.5422742963 x1 + 80935.4191314876 x0^2 + 143850001.7015014291 x0^3 + -115864542.4628461301 1 sin(1 x0) + 6.5572129451 1 sin(1 x1) + 925827111.2061082125 x0 cos(1 x0) + -185.1732664704 x0 cos(1 x1) + 336799069.7725840807 x0^2 sin(1 x0) + -64601.5286741853 x0^2 cos(1 x0) + -16328.2085937485 x0^2 cos(1 x1) + -0.9221301973 x1^2 cos(1 x0) + -32639.4040036723 x0^3 sin(1 x0) + -37045595.6472168565 x0^3 cos(1 x0) + 268.6561126037 x0^3 sin(1 x1) + -677.5379166715 x0^3 cos(1 x1) + -274.3332780262 x0^2 x1 sin(1 x0) + 0.1663416122 x0^2 x1 cos(1 x0) + -4818.3172980305 x0^2 x1 sin(1 x1) + -3338.6864634771 x0 x1^2 sin(1 x0) + -114.7103515863 x0 x1^2 cos(1 x1) + 3.4478602707 x1^3 sin(1 x1)
36,4/5/2026 21:26,harmonic_oscillator,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.07547235,5,6,0.125682769,2.191796133,0.208289182,3.119850823,0.929367388,0.024043167,4.291248083,-0.982816902,0.199632579,x1*cos(x1**3*(-0.33228466)); x0*(-4.867128)
32,4/5/2026 21:27,harmonic_oscillator,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.72246575,13,13,0.089063328,3.442365989,-27.34062496,53.11239831,0.9989357,0.00032568,0.930028915,0.994363028,0.000575237,1.3124926287 x1 + 0.3064943585 x0 + -0.3267068169 x1**9 + -0.3411130247 sin(x0 - x1**9 + x1); -0.9733077245 x1 + -4.8745031164 x0 + 0.2537222586 x0**2
32,4/5/2026 21:27,harmonic_oscillator,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.491456985,211,211,0.09050871,3.435157562,-1090743.632,10221379.87,-939.5642611,317.8609977,1.406539917,-17.1858928,1.473306188,-3787.0572072212 x1 + -4.3846992899 x1^2 + -30.0538160283 x0 x1^2 + 3787.8264398752 1 sin(1 x1) + 74.2474133026 x0^2 sin(1 x1) + 867.3777482966 x1^2 sin(1 x1) + 4.3243451257 x1^2 cos(1 x1) + -27.4494803126 x0^2 x1 cos(1 x0) + 111.2170503211 x0^2 x1 sin(1 x1) + -47.5444366635 x0^2 x1 cos(1 x1) + -108.2754808379 x0 x1^2 sin(1 x0) + 8.3390726840 x0 x1^2 sin(1 x1) + 33.3594489430 x0 x1^2 cos(1 x1) + 0.6791637610 x1^3 sin(1 x0) + -235.8314855337 x1^3 cos(1 x1); -2296002359.4439868927 x0 + 406517330.2348859310 x0^3 + 2985.2001567758 x0^2 x1 + -887963.2870031893 x0 x1^2 + -1.5462369993 x1^3 + -328243609.9324607849 1 sin(1 x0) + 2624439518.7921810150 x0 cos(1 x0) + -193551.4563499689 x0 cos(1 x1) + 11.3508359492 x1 cos(1 x0) + -12.2283155173 x1 cos(1 x1) + 956741776.0115803480 x0^2 sin(1 x0) + -93593.0543416739 x0^2 cos(1 x0) + -896.7956443490 x0^2 sin(1 x1) + 93585.4828294516 x0^2 cos(1 x1) + -2119.5365786492 x0 x1 sin(1 x0) + 69272.7202057000 x0 x1 cos(1 x0) + -49013.1313618422 x0 x1 sin(1 x1) + -69280.4337926134 x0 x1 cos(1 x1) + 1176676.9667077661 x1^2 sin(1 x0) + -46825.9652440175 x0^3 sin(1 x0) + -105689888.8819230497 x0^3 cos(1 x0) + 17753.7554207691 x0^3 sin(1 x1) + -57006.8496505767 x0^3 cos(1 x1) + 17003.1054458698 x0^2 x1 sin(1 x0) + 29891.8798697442 x0^2 x1 sin(1 x1) + 17351.9104315862 x0 x1^2 sin(1 x0) + -336517.8797754645 x0 x1^2 cos(1 x0) + -17313.4723739084 x0 x1^2 sin(1 x1) + -17266.9727467149 x1^3 sin(1 x0) + -6.4347231351 x1^3 cos(1 x1)
32,4/5/2026 21:27,harmonic_oscillator,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,16.71137381,6,34,0.081450904,3.489353223,-0.232275235,5.067268006,0.930106403,0.023807431,4.685705185,-1.423840329,0.269886644,x1*cos((x1**2 - 0.53765297)**2); x0*(-4.8284607)
33,4/5/2026 21:28,harmonic_oscillator,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.60544705,7,7,0.091797653,3.365616047,0.269384893,3.906901001,0.999754173,6.43E-05,1.041141033,0.999224214,7.82E-05,0.9887041761 x1; -1.0153550472 x1 + -4.8874632399 x0 + -0.7622020430 x0**3
33,4/5/2026 21:28,harmonic_oscillator,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.665566921,150,150,0.092789688,3.359665444,-1084538.353,9725835.151,-1116.900168,381.0908205,1.626247406,-25.5198322,2.51361002,0.2246476206 x1^3 + 0.9756450047 x1 cos(1 x1) + 0.3882011022 x1^3 cos(1 x1); -1181174382.5276763439 x0 + 209226238.0511208773 x0^3 + 585187.1329152137 x0 x1^2 + -170120750.7957287431 1 sin(1 x0) + 1903.6985054612 1 sin(1 x1) + 158448.1574890763 x0 sin(1 x0) + 1347167879.0003638268 x0 cos(1 x0) + 4127250.2065351009 x0 cos(1 x1) + 58.1796987504 x1 cos(1 x0) + -1962.6308431774 x1 cos(1 x1) + 489912350.2153736353 x0^2 sin(1 x0) + -210515.1392177343 x0^2 cos(1 x0) + 52075.4001754522 x0^2 cos(1 x1) + 35860.1413546074 x0 x1 cos(1 x0) + 1561421.7326670289 x0 x1 sin(1 x1) + -35860.4724414442 x0 x1 cos(1 x1) + 93468.4992309213 x1^2 sin(1 x0) + -79400.1747430675 x0^3 sin(1 x0) + -53878127.6409038976 x0^3 cos(1 x0) + 6245.0945805951 x0^3 sin(1 x1) + -30053.2270255312 x0^3 cos(1 x1) + 11739.8937972710 x0^2 x1 sin(1 x0) + 18433.7084472105 x0^2 x1 sin(1 x1) + 7796.8860196732 x0 x1^2 sin(1 x0) + -9346.1453422243 x0 x1^2 sin(1 x1) + -176430.6895399690 x0 x1^2 cos(1 x1) + -8585.9317454975 x1^3 sin(1 x0) + -524.8779633455 x1^3 cos(1 x0) + 0.6266168058 x1^3 sin(1 x1) + -141.6655672328 x1^3 cos(1 x1)
33,4/5/2026 21:28,harmonic_oscillator,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.28702307,5,6,0.083455173,3.416594952,0.21456343,4.284083914,0.929420881,0.02406024,6.64452672,-1.734716873,0.310615204,x1 + sin(x1**2)**27; x0*(-4.8707504)
134,4/5/2026 21:31,harmonic_oscillator,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,41.50110698,13,14,0.089388683,3.507505558,0.292700003,3.588615882,0.999964763,3.06E-06,1.598214388,0.999935278,6.29E-06,0.8026438076 x1 + 0.2514444543 sin(2*x1) + -0.3294596256 x1*cos(x1)**3; -1.0077817245 x1 + -4.9982125206 x0
134,4/5/2026 21:31,harmonic_oscillator,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.971998453,131,131,0.089647057,3.505859986,-4026.772759,35697.05248,-10.05455578,3.767389845,12.44755888,-5.820455705,0.403540301,1.0021995628 x1 + 0.8213852717 x0 x1^2 sin(1 x0) + 0.3892257129 x0 x1^2 cos(1 x1); -359379995.0548638701 x0 + -85.3143858612 x1^3 + 785381679.9726133347 1 sin(1 x0) + -410.0048290882 1 sin(1 x1) + -425998143.2368776798 x0 cos(1 x0) + -3546.3220918477 x0 cos(1 x1) + 472.9978530090 x1 cos(1 x0) + -63.9310144335 x1 cos(1 x1) + -89538720.7818274796 x0^2 sin(1 x0) + -1.9546649866 x0^2 cos(1 x1) + 2.2640093523 x0 x1 cos(1 x0) + 84.2671788074 x0^3 sin(1 x0) + 7435068.4955701567 x0^3 cos(1 x0) + 1576.2581872299 x0^3 sin(1 x1) + 1482.4658077527 x0^3 cos(1 x1) + -1629.4470328210 x0^2 x1 sin(1 x0) + 44.0047219843 x0^2 x1 sin(1 x1) + 240.0015988176 x0^2 x1 cos(1 x1) + -36.9492565431 x0 x1^2 sin(1 x0) + -1500.5100702941 x0 x1^2 cos(1 x0) + 123.5203589392 x0 x1^2 sin(1 x1) + -265.8386736587 x0 x1^2 cos(1 x1) + -116.1118986974 x1^3 sin(1 x0) + -1.3401091397 x1^3 sin(1 x1) + -14.6639465126 x1^3 cos(1 x1)
134,4/5/2026 21:31,harmonic_oscillator,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,28.16234422,4,5,0.08151438,3.557379078,0.220644259,4.035231554,0.929344883,0.024085371,7.805110455,-0.891611099,0.183842726,-0.0108496216745719*x1**9 + x1; x0*(-4.8746567)
35,4/5/2026 21:32,harmonic_oscillator,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,22.80458665,6,6,0.089959637,3.40604199,0.268231246,4.02294159,0.999176806,5.92E-05,1.507681131,0.99766884,0.000252857,0.4690571158 x1 + 0.5357890082 sin(x0 + x1) + -0.5601682526 x0*cos(x0 + x1); -0.9716983029 x1 + -4.9642883028 x0
35,4/5/2026 21:32,harmonic_oscillator,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.851475954,139,139,0.090798681,3.401385642,-152494.9503,1403190.753,-72.24321439,24.96715256,2.963461876,,,0.9896996579 x1 cos(1 x0) + -0.2212101439 x0 x1 cos(1 x0) + 15.9138327950 x0^3 sin(1 x1) + -15.2057284991 x0^2 x1 sin(1 x0) + -0.2003337881 x0^2 x1 sin(1 x1) + -0.6637768820 x1^3 cos(1 x0) + 0.8939357086 x1^3 cos(1 x1); -13793211860.8246402740 x0 + 763816520.4799928665 x0^3 + 1033.9541088343 x1^3 + 20133760273.9767913818 1 sin(1 x0) + -3798.7488493919 1 sin(1 x1) + -6340548263.8358287811 x0 cos(1 x0) + -21926.9367965907 x0 sin(1 x1) + -153.7637443542 x0 cos(1 x1) + 3797.8691829443 x1 cos(1 x1) + -578464085.4490869045 x0^2 sin(1 x0) + -576.2153115273 x0^2 cos(1 x0) + 565.7288048267 x0^2 cos(1 x1) + -3832.1854467243 x0 x1 cos(1 x0) + 25760.1679880321 x0 x1 cos(1 x1) + -3892.8827852225 x0^3 sin(1 x1) + 2050.7817245359 x0^2 x1 sin(1 x0) + -20.9713654052 x0^2 x1 cos(1 x0) + 320.2497119308 x0^2 x1 sin(1 x1) + -67.9734566212 x0 x1^2 cos(1 x0) + 5292.0829998255 x0 x1^2 sin(1 x1) + 3917.8413094431 x1^3 sin(1 x0) + -30.9799631536 x1^3 cos(1 x0) + 263.7938010022 x1^3 cos(1 x1)
35,4/5/2026 21:32,harmonic_oscillator,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,23.10253477,4,5,0.082672896,3.45224957,-4107076.341,9369387.488,0.929923855,0.02388876,5.436472654,,,x1**27*(-0.018819954) + x1; x0*(-4.842922)
36,4/5/2026 21:33,harmonic_oscillator,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,21.42441988,4,4,0.092580449,3.348558243,0.288157902,3.980240207,0.999887058,7.44E-06,1.670321465,0.999277202,7.38E-05,0.9856915311 x1; -0.9946937558 x1 + -4.9838755741 x0
36,4/5/2026 21:33,harmonic_oscillator,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.860889435,143,143,0.093533665,3.343029924,-2889613.866,28201487.73,-241.5079297,82.6704545,2.266988754,-13.495461,1.422694671,0.9485586543 x1 cos(1 x1) + 3.0415806969 x0^3 sin(1 x1) + -3.5605633799 x0^2 x1 sin(1 x0) + 0.7335722606 x1^3 cos(1 x1); -4294637864.1854023933 x0 + 379575.6226840019 x0^2 + -297038.9554687738 x1^2 + 760966921.9091956615 x0^3 + -614178825.1213122606 1 sin(1 x0) + -5.6240614653 1 sin(1 x1) + 4908622153.2297801971 x0 cos(1 x0) + 194531.8548573256 x0 cos(1 x1) + 4.6924807876 x1 cos(1 x1) + 1788284246.4405884743 x0^2 sin(1 x0) + -79883.8237211704 x0^2 cos(1 x0) + -299683.8746153712 x0^2 cos(1 x1) + 0.9143352509 x0 x1 cos(1 x0) + 91900.7328051031 x0 x1 sin(1 x1) + 296885.3823834062 x1^2 cos(1 x0) + 151.9103506804 x1^2 cos(1 x1) + -40476.4153503254 x0^3 sin(1 x0) + -197282592.8158698082 x0^3 cos(1 x0) + 347.4689757263 x0^3 sin(1 x1) + -20662.1507370323 x0^3 cos(1 x1) + -366.1146551269 x0^2 x1 sin(1 x0) + -3.1722829700 x0^2 x1 cos(1 x0) + -74293.0615245104 x0^2 x1 sin(1 x1) + 73010.7441244051 x0 x1^2 sin(1 x0) + 20006.1711260378 x0 x1^2 cos(1 x0) + -14679.0773561597 x0 x1^2 cos(1 x1) + 84.8446875811 x1^3 sin(1 x1)
36,4/5/2026 21:33,harmonic_oscillator,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,25.01228189,5,6,0.084660458,3.39713346,0.088857409,4.689598005,0.929325454,0.024020575,7.458998203,-1.162817922,0.228238205,x1*cos(0.39779294*x1**3); x0*(-4.8625493)
32,4/5/2026 22:05,vanderpol,AutoSINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,35.66980481,12,12,0.999966711,0.00037504,0.999979106,2.27E-05,0.999905131,0.0010475,2.069435835,0.999819495,0.000344117,1.0000437861 x1; 2.2904599659 x1 + -1.0023254677 x0 + -0.2959221361 x1*cos(x0) + -2.1179652440 x0**2*x1
32,4/5/2026 22:05,vanderpol,Standard SINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.717270613,12,12,0.999966711,0.00037504,0.999979106,2.27E-05,0.999905131,0.0010475,2.229044676,0.999819495,0.000344117,1.0000437861 x1; -1.0023254677 x0 + 2.2904599659 x1 + -2.1179652440 x0^2 x1 + -0.2959221361 x1 cos(1 x0)
32,4/5/2026 22:05,vanderpol,Standard PySR,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,27.45949626,8,8,0.806038626,2.252651683,0.681099106,0.372174917,0.799961853,2.221181004,25.11947632,-5.309223307,12.33659951,x1 - (-0.0005607759)*sin(x1)**3; -x0 + x1*cos(x0**2)
33,4/5/2026 22:06,vanderpol,AutoSINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,23.93301654,12,12,0.999966711,0.00037504,0.999979106,2.27E-05,0.999905131,0.0010475,2.271063328,0.999819495,0.000344117,1.0000437861 x1; 2.2904599659 x1 + -1.0023254677 x0 + -0.2959221361 x1*cos(x0) + -2.1179652440 x0**2*x1
33,4/5/2026 22:06,vanderpol,Standard SINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.695747852,12,12,0.999966711,0.00037504,0.999979106,2.27E-05,0.999905131,0.0010475,2.217256784,0.999819495,0.000344117,1.0000437861 x1; -1.0023254677 x0 + 2.2904599659 x1 + -2.1179652440 x0^2 x1 + -0.2959221361 x1 cos(1 x0)
33,4/5/2026 22:06,vanderpol,Standard PySR,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,23.56347823,7,8,0.905349099,1.099261934,0.410262914,0.688256994,0.901539749,1.093278682,8.647126198,-0.575202045,3.109823965,x1 - (-0.00056077435)*sin(x1); (0.9813183 - x0**2)*x1*2.0427256
34,4/5/2026 22:07,vanderpol,AutoSINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,25.93495464,12,12,0.999966711,0.00037504,0.999979106,2.27E-05,0.999905131,0.0010475,2.034141779,0.999819495,0.000344117,1.0000437861 x1; 2.2904599659 x1 + -1.0023254677 x0 + -0.2959221361 x1*cos(x0) + -2.1179652440 x0**2*x1
34,4/5/2026 22:07,vanderpol,Standard SINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.745342255,12,12,0.999966711,0.00037504,0.999979106,2.27E-05,0.999905131,0.0010475,2.24718833,0.999819495,0.000344117,1.0000437861 x1; -1.0023254677 x0 + 2.2904599659 x1 + -2.1179652440 x0^2 x1 + -0.2959221361 x1 cos(1 x0)
34,4/5/2026 22:07,vanderpol,Standard PySR,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,23.97771668,8,8,0.80603882,2.252651235,0.681098988,0.372174971,0.799961733,2.221181273,24.71086192,-5.311585906,12.34117739,x1 + sin(x1)**9*0.0038967023; -x0 + x1*cos(x0**2)
35,4/5/2026 22:09,vanderpol,AutoSINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,26.95446348,12,12,0.999966711,0.00037504,0.999979106,2.27E-05,0.999905131,0.0010475,2.544980526,0.999819495,0.000344117,1.0000437861 x1; 2.2904599659 x1 + -1.0023254677 x0 + -0.2959221361 x1*cos(x0) + -2.1179652440 x0**2*x1
35,4/5/2026 22:09,vanderpol,Standard SINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.728657722,12,12,0.999966711,0.00037504,0.999979106,2.27E-05,0.999905131,0.0010475,2.251067638,0.999819495,0.000344117,1.0000437861 x1; -1.0023254677 x0 + 2.2904599659 x1 + -2.1179652440 x0^2 x1 + -0.2959221361 x1 cos(1 x0)
35,4/5/2026 22:09,vanderpol,Standard PySR,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,26.98026872,9,8,0.80603882,2.252651235,0.681098989,0.37217497,0.799961733,2.221181272,26.94160414,-5.31160198,12.3412092,x1 - (-1)*0.00389173724568533*sin(x1)**9; -x0 + x1*cos(x0**2)
36,4/5/2026 22:10,vanderpol,AutoSINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,24.81576991,12,12,0.999966711,0.00037504,0.999979106,2.27E-05,0.999905131,0.0010475,2.349663973,0.999819495,0.000344117,1.0000437861 x1; 2.2904599659 x1 + -1.0023254677 x0 + -0.2959221361 x1*cos(x0) + -2.1179652440 x0**2*x1
36,4/5/2026 22:10,vanderpol,Standard SINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.66521287,12,12,0.999966711,0.00037504,0.999979106,2.27E-05,0.999905131,0.0010475,2.555873156,0.999819495,0.000344117,1.0000437861 x1; -1.0023254677 x0 + 2.2904599659 x1 + -2.1179652440 x0^2 x1 + -0.2959221361 x1 cos(1 x0)
